depth_1;xmin_1;ymin_1;xmax_1;ymax_1;type_1;id_1;depth_2;xmin_2;ymin_2;xmax_2;ymax_2;type_2;id_2;siblings;is_child;is_parent;distance_geom;siblings_pred
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;2;168.071;682.023;492.251;712.023;LTTextLineHorizontal;0-6-3;False;False;False;32.081999999999994;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;168.071;682.023;492.251;712.023;LTTextBoxHorizontal;0-6-3-0;False;False;False;32.081999999999994;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;2;54.685;682.703;78.685;765.983;LTTextLineVertical;0-6-2;False;False;False;40.72296174150397;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;54.685;682.703;78.685;765.983;LTTextBoxVertical;0-6-2-0;False;False;False;40.72296174150397;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;2;58.188;786.705;92.975;800.592;LTTextLineHorizontal;0-6-1;False;False;False;137.12163324946215;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;58.188;786.705;92.975;800.592;LTTextBoxHorizontal;0-6-1-0;False;False;False;137.12163324946215;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;2;99.974;786.927;106.14;800.814;LTTextLineHorizontal;0-6-0;False;False;False;136.986;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;99.974;786.927;106.14;800.814;LTTextBoxHorizontal;0-6-0-0;False;False;False;136.986;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;1;60.176;471.716;82.853;559.59;LTCurve;0-5;False;False;False;35.520604231910234;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;2;66.139;478.754;80.139;551.68;LTTextLineVertical;0-5-0;False;False;False;43.64058653363868;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;66.139;478.754;80.139;551.68;LTTextBoxVertical;0-5-0-0;False;False;False;43.64058653363868;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;1;83.14;163.93;381.837;559.341;LTCurve;0-4;False;False;False;29.591000000000008;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;2;83.14;163.93;381.837;559.341;LTCurve;0-4-0;False;False;False;29.591000000000008;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;361.149;512.397;371.157;521.397;LTTextLineHorizontal;0-4-0-19;False;False;False;74.66646000715447;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;361.149;512.397;371.157;521.397;LTTextBoxHorizontal;0-4-0-19-0;False;False;False;74.66646000715447;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;361.149;489.562;371.157;498.562;LTTextLineHorizontal;0-4-0-18;False;False;False;95.81670483271694;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;361.149;489.562;371.157;498.562;LTTextBoxHorizontal;0-4-0-18-0;False;False;False;95.81670483271694;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;361.149;466.728;371.157;475.728;LTTextLineHorizontal;0-4-0-17;False;False;False;117.59783008627328;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;361.149;466.728;371.157;475.728;LTTextBoxHorizontal;0-4-0-17-0;False;False;False;117.59783008627328;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;361.149;443.893;371.157;452.893;LTTextLineHorizontal;0-4-0-16;False;False;False;139.716547144567;True
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;361.149;443.893;371.157;452.893;LTTextBoxHorizontal;0-4-0-16-0;False;False;False;139.716547144567;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;361.155;416.888;371.163;425.888;LTTextLineHorizontal;0-4-0-15;False;False;False;166.12595262932282;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;361.155;416.888;371.163;425.888;LTTextBoxHorizontal;0-4-0-15-0;False;False;False;166.12595262932282;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;361.149;338.538;371.157;386.041;LTTextBoxHorizontal;0-4-0-14;False;False;False;205.37493008154624;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;361.329;298.695;371.157;307.695;LTTextLineHorizontal;0-4-0-13;False;False;False;283.0545014551085;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;361.329;298.695;371.157;307.695;LTTextBoxHorizontal;0-4-0-13-0;False;False;False;283.0545014551085;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;361.149;275.861;371.157;284.861;LTTextLineHorizontal;0-4-0-12;False;False;False;305.73399723615955;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;361.149;275.861;371.157;284.861;LTTextBoxHorizontal;0-4-0-12-0;False;False;False;305.73399723615955;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;105.843;416.888;233.634;427.976;LTTextLineHorizontal;0-4-0-11;False;False;False;160.95600000000002;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;105.843;416.888;233.634;427.976;LTTextBoxHorizontal;0-4-0-11-0;False;False;False;160.95600000000002;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;102.926;391.968;146.144;400.968;LTTextLineHorizontal;0-4-0-10;False;False;False;187.964;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;102.926;391.968;146.144;400.968;LTTextBoxHorizontal;0-4-0-10-0;False;False;False;187.964;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;118.158;338.538;335.22;386.041;LTTextBoxHorizontal;0-4-0-9;False;False;False;202.891;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;104.515;313.54;139.057;322.621;LTTextLineHorizontal;0-4-0-8;False;False;False;266.31100000000004;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;104.515;313.54;139.057;322.621;LTTextBoxHorizontal;0-4-0-8-0;False;False;False;266.31100000000004;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;117.978;275.861;349.467;307.695;LTTextBoxHorizontal;0-4-0-7;False;False;False;281.237;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;105.373;537.322;168.697;546.322;LTTextLineHorizontal;0-4-0-6;False;False;False;42.610000000000014;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;105.373;537.322;168.697;546.322;LTTextBoxHorizontal;0-4-0-6-0;False;False;False;42.610000000000014;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;118.158;443.893;335.733;531.396;LTTextBoxHorizontal;0-4-0-5;False;False;False;57.53600000000006;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;104.733;250.98;132.336;259.98;LTTextLineHorizontal;0-4-0-4;False;False;False;328.952;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;104.733;250.98;132.336;259.98;LTTextBoxHorizontal;0-4-0-4-0;False;False;False;328.952;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;118.158;223.183;371.157;245.018;LTTextBoxHorizontal;0-4-0-3;False;False;False;343.914;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;106.831;198.267;175.339;207.267;LTTextLineHorizontal;0-4-0-2;False;False;False;381.665;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;106.831;198.267;175.339;207.267;LTTextBoxHorizontal;0-4-0-2-0;False;False;False;381.665;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;118.169;183.341;289.727;192.341;LTTextLineHorizontal;0-4-0-1;False;False;False;396.591;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;118.169;183.341;289.727;192.341;LTTextBoxHorizontal;0-4-0-1-0;False;False;False;396.591;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;361.151;183.341;371.159;192.341;LTTextLineHorizontal;0-4-0-0;False;False;False;397.8676321215386;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;361.151;183.341;371.159;192.341;LTTextBoxHorizontal;0-4-0-0-0;False;False;False;397.8676321215386;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;1;317.728;59.448;525.135;173.961;LTImage;0-3;False;False;False;414.971;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;2;317.728;59.448;525.135;173.961;LTFigure;0-3-0;False;False;False;414.971;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;1;324.535;68.664;840.567;132.654;LTFigure;0-2;False;False;False;456.278;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;1;402.712;355.276;571.432;485.836;LTRect;0-1;False;False;False;126.56034007539644;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;2;409.016;361.635;565.063;479.613;LTRect;0-1-0;False;False;False;135.29466621046083;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;419.788;463.349;493.906;474.349;LTTextLineHorizontal;0-1-0-8;False;False;False;146.00211691958447;True
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;419.788;463.349;493.906;474.349;LTTextBoxHorizontal;0-1-0-8-0;False;False;False;146.00211691958447;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;419.635;443.44;502.214;453.44;LTTextLineHorizontal;0-1-0-7;False;False;False;162.84278192477555;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;419.635;443.44;502.214;453.44;LTTextBoxHorizontal;0-1-0-7-0;False;False;False;162.84278192477555;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;413.268;421.935;473.583;437.438;LTTextBoxHorizontal;0-1-0-6;False;False;False;173.2061931109855;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;413.268;398.633;464.133;414.135;LTTextBoxHorizontal;0-1-0-5;False;False;False;193.9173651455692;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;496.75;425.933;533.793;433.433;LTTextLineHorizontal;0-1-0-4;False;False;False;228.5128047112459;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;496.75;425.933;533.793;433.433;LTTextBoxHorizontal;0-1-0-4-0;False;False;False;228.5128047112459;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;496.75;394.628;557.958;418.133;LTTextBoxHorizontal;0-1-0-3;False;False;False;239.187084344034;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;413.268;375.33;474.715;390.833;LTTextBoxHorizontal;0-1-0-2;False;False;False;215.15846973103336;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;496.75;379.328;513.655;386.828;LTTextLineHorizontal;0-1-0-1;False;False;False;262.45797707823635;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;496.75;379.328;513.655;386.828;LTTextBoxHorizontal;0-1-0-1-0;False;False;False;262.45797707823635;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;444.533;362.97;562.229;368.97;LTTextLineHorizontal;0-1-0-0;False;False;False;248.3163383368078;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;444.533;362.97;562.229;368.97;LTTextBoxHorizontal;0-1-0-0-0;False;False;False;248.3163383368078;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;1;402.712;485.836;974.144;841.112;LTFigure;0-0;False;False;False;73.40800000000002;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;2;419.662;605.39;533.465;643.194;LTCurve;0-0-0;False;False;False;90.358;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;3;419.662;605.39;533.465;643.194;LTCurve;0-0-0-0;False;False;False;90.358;False
1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;4;423.6;608.894;531.716;627.593;LTTextBoxHorizontal;0-0-0-0-0;False;False;False;94.29600000000003;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;False;False;False;285.56572837964995;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;1;81.339;107.105;167.974;143.525;LTTextBoxHorizontal;0-11;False;False;False;294.20732922549706;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;1;77.362;47.52;88.482;57.52;LTTextLineHorizontal;0-10;False;False;False;407.5730578644765;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;2;77.362;47.52;88.482;57.52;LTTextBoxHorizontal;0-10-0;False;False;False;407.5730578644765;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;1;76.172;656.407;364.808;772.733;LTTextLineHorizontal;0-9;False;False;False;342.2948818927914;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;2;76.172;656.407;364.808;772.733;LTTextBoxHorizontal;0-9-0;False;False;False;342.2948818927914;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;1;119.314;13.258;471.401;126.644;LTCurve;0-8;False;False;False;164.372;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;False;False;False;225.0280348934328;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;1;552.568;15.0;639.835;792.81;LTImage;0-7;False;False;False;14.07299999999998;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;2;552.568;15.0;639.835;792.81;LTFigure;0-7-0;False;False;False;14.07299999999998;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;1;15.0;668.386;588.449;837.047;LTCurve;0-6;False;False;False;349.36999999999995;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;2;168.071;682.023;492.251;712.023;LTTextLineHorizontal;0-6-3;False;False;False;363.007;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;168.071;682.023;492.251;712.023;LTTextBoxHorizontal;0-6-3-0;False;False;False;363.007;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;2;54.685;682.703;78.685;765.983;LTTextLineVertical;0-6-2;False;False;False;500.50492775296425;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;54.685;682.703;78.685;765.983;LTTextBoxVertical;0-6-2-0;False;False;False;500.50492775296425;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;2;58.188;786.705;92.975;800.592;LTTextLineHorizontal;0-6-1;False;False;False;572.1422454923252;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;58.188;786.705;92.975;800.592;LTTextBoxHorizontal;0-6-1-0;False;False;False;572.1422454923252;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;2;99.974;786.927;106.14;800.814;LTTextLineHorizontal;0-6-0;False;False;False;564.8453741706663;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;99.974;786.927;106.14;800.814;LTTextBoxHorizontal;0-6-0-0;False;False;False;564.8453741706663;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;1;60.176;471.716;82.853;559.59;LTCurve;0-5;False;False;False;372.4315069163725;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;2;66.139;478.754;80.139;551.68;LTTextLineVertical;0-5-0;False;False;False;377.8298006351537;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;66.139;478.754;80.139;551.68;LTTextBoxVertical;0-5-0-0;False;False;False;377.8298006351537;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;1;83.14;163.93;381.837;559.341;LTCurve;0-4;False;False;False;40.70400000000001;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;2;83.14;163.93;381.837;559.341;LTCurve;0-4-0;False;False;False;40.70400000000001;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;361.149;512.397;371.157;521.397;LTTextLineHorizontal;0-4-0-19;False;False;False;200.09129570523555;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;361.149;512.397;371.157;521.397;LTTextBoxHorizontal;0-4-0-19-0;False;False;False;200.09129570523555;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;361.149;489.562;371.157;498.562;LTTextLineHorizontal;0-4-0-18;False;False;False;178.11865026436732;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;361.149;489.562;371.157;498.562;LTTextBoxHorizontal;0-4-0-18-0;False;False;False;178.11865026436732;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;361.149;466.728;371.157;475.728;LTTextLineHorizontal;0-4-0-17;False;False;False;156.39421472676028;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;361.149;466.728;371.157;475.728;LTTextBoxHorizontal;0-4-0-17-0;False;False;False;156.39421472676028;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;361.149;443.893;371.157;452.893;LTTextLineHorizontal;0-4-0-16;False;False;False;135.03547898607977;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;361.149;443.893;371.157;452.893;LTTextBoxHorizontal;0-4-0-16-0;False;False;False;135.03547898607977;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;361.155;416.888;371.163;425.888;LTTextLineHorizontal;0-4-0-15;False;False;False;110.53789969055858;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;361.155;416.888;371.163;425.888;LTTextBoxHorizontal;0-4-0-15-0;False;False;False;110.53789969055858;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;361.149;338.538;371.157;386.041;LTTextBoxHorizontal;0-4-0-14;False;False;False;54.96748074998527;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;361.329;298.695;371.157;307.695;LTTextLineHorizontal;0-4-0-13;False;False;False;51.384000000000015;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;361.329;298.695;371.157;307.695;LTTextBoxHorizontal;0-4-0-13-0;False;False;False;51.384000000000015;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;361.149;275.861;371.157;284.861;LTTextLineHorizontal;0-4-0-12;False;False;False;51.75132347099929;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;361.149;275.861;371.157;284.861;LTTextBoxHorizontal;0-4-0-12-0;False;False;False;51.75132347099929;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;105.843;416.888;233.634;427.976;LTTextLineHorizontal;0-4-0-11;False;False;False;212.75521857994457;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;105.843;416.888;233.634;427.976;LTTextBoxHorizontal;0-4-0-11-0;False;False;False;212.75521857994457;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;102.926;391.968;146.144;400.968;LTTextLineHorizontal;0-4-0-10;False;False;False;285.8623723280138;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;102.926;391.968;146.144;400.968;LTTextBoxHorizontal;0-4-0-10-0;False;False;False;285.8623723280138;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;118.158;338.538;335.22;386.041;LTTextBoxHorizontal;0-4-0-9;False;False;False;89.47661999092274;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;104.515;313.54;139.057;322.621;LTTextLineHorizontal;0-4-0-8;False;False;False;283.48400000000004;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;104.515;313.54;139.057;322.621;LTTextBoxHorizontal;0-4-0-8-0;False;False;False;283.48400000000004;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;117.978;275.861;349.467;307.695;LTTextBoxHorizontal;0-4-0-7;False;False;False;73.07400000000001;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;105.373;537.322;168.697;546.322;LTTextLineHorizontal;0-4-0-6;False;False;False;334.8048475933405;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;105.373;537.322;168.697;546.322;LTTextBoxHorizontal;0-4-0-6-0;False;False;False;334.8048475933405;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;118.158;443.893;335.733;531.396;LTTextBoxHorizontal;0-4-0-5;False;False;False;152.08515375604546;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;104.733;250.98;132.336;259.98;LTTextLineHorizontal;0-4-0-4;False;False;False;291.85985561738363;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;104.733;250.98;132.336;259.98;LTTextBoxHorizontal;0-4-0-4-0;False;False;False;291.85985561738363;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;118.158;223.183;371.157;245.018;LTTextBoxHorizontal;0-4-0-3;False;False;False;68.96471170098519;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;106.831;198.267;175.339;207.267;LTTextLineHorizontal;0-4-0-2;False;False;False;261.00330228753813;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;106.831;198.267;175.339;207.267;LTTextBoxHorizontal;0-4-0-2-0;False;False;False;261.00330228753813;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;118.169;183.341;289.727;192.341;LTTextLineHorizontal;0-4-0-1;False;False;False;165.4578925920429;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;118.169;183.341;289.727;192.341;LTTextBoxHorizontal;0-4-0-1-0;False;False;False;165.4578925920429;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;361.151;183.341;371.159;192.341;LTTextLineHorizontal;0-4-0-0;False;False;False;111.25136200964016;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;361.151;183.341;371.159;192.341;LTTextBoxHorizontal;0-4-0-0-0;False;False;False;111.25136200964016;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;1;317.728;59.448;525.135;173.961;LTImage;0-3;False;False;False;117.055;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;2;317.728;59.448;525.135;173.961;LTFigure;0-3-0;False;False;False;117.055;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;1;324.535;68.664;840.567;132.654;LTFigure;0-2;False;False;False;158.36200000000002;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;1;402.712;355.276;571.432;485.836;LTRect;0-1;False;False;False;36.25999999999999;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;2;409.016;361.635;565.063;479.613;LTRect;0-1-0;False;False;False;42.61899999999997;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;419.788;463.349;493.906;474.349;LTTextLineHorizontal;0-1-0-8;False;False;False;144.33299999999997;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;419.788;463.349;493.906;474.349;LTTextBoxHorizontal;0-1-0-8-0;False;False;False;144.33299999999997;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;419.635;443.44;502.214;453.44;LTTextLineHorizontal;0-1-0-7;False;False;False;124.42399999999998;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;419.635;443.44;502.214;453.44;LTTextBoxHorizontal;0-1-0-7-0;False;False;False;124.42399999999998;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;413.268;421.935;473.583;437.438;LTTextBoxHorizontal;0-1-0-6;False;False;False;102.91899999999998;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;413.268;398.633;464.133;414.135;LTTextBoxHorizontal;0-1-0-5;False;False;False;79.61699999999996;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;496.75;425.933;533.793;433.433;LTTextLineHorizontal;0-1-0-4;False;False;False;106.91699999999996;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;496.75;425.933;533.793;433.433;LTTextBoxHorizontal;0-1-0-4-0;False;False;False;106.91699999999996;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;496.75;394.628;557.958;418.133;LTTextBoxHorizontal;0-1-0-3;False;False;False;75.61199999999997;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;413.268;375.33;474.715;390.833;LTTextBoxHorizontal;0-1-0-2;False;False;False;56.313999999999965;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;3;496.75;379.328;513.655;386.828;LTTextLineHorizontal;0-1-0-1;False;False;False;60.31199999999996;False
1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;4;496.75;379.328;513.655;386.828;LTTextBoxHorizontal;0-1-0-1-0;False;False;False;60.31199999999996;False
